class,subject,language,book_title,chapter,chapter_url
10,Sanskrit,English,Vyakaranavithi,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva102/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva103/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva104/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva105/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva106/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva107/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva108/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva109/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva110/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva111/index.html
10,Sanskrit,English,Vyakaranavithi,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20IX-X/Vyakaranavithi/jhva112/index.html
10,Urdu,English,Gulzar-e-Urdu,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-01
10,Urdu,English,Gulzar-e-Urdu,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-02
10,Urdu,English,Gulzar-e-Urdu,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-03
10,Urdu,English,Gulzar-e-Urdu,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-04
10,Urdu,English,Gulzar-e-Urdu,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-05
10,Urdu,English,Gulzar-e-Urdu,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-06
10,Urdu,English,Gulzar-e-Urdu,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-07
10,Urdu,English,Gulzar-e-Urdu,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-08
10,Urdu,English,Gulzar-e-Urdu,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-09
10,Urdu,English,Gulzar-e-Urdu,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-10
10,Urdu,English,Gulzar-e-Urdu,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-11
10,Urdu,English,Gulzar-e-Urdu,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5019/Chap-12
10,Urdu,English,Nawa-e-Urdu,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june101
10,Urdu,English,Nawa-e-Urdu,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june102
10,Urdu,English,Nawa-e-Urdu,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june103
10,Urdu,English,Nawa-e-Urdu,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june104
10,Urdu,English,Nawa-e-Urdu,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june105
10,Urdu,English,Nawa-e-Urdu,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june106
10,Urdu,English,Nawa-e-Urdu,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june107
10,Urdu,English,Nawa-e-Urdu,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june108
10,Urdu,English,Nawa-e-Urdu,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june109
10,Urdu,English,Nawa-e-Urdu,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june110
10,Urdu,English,Nawa-e-Urdu,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june111
10,Urdu,English,Nawa-e-Urdu,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june112
10,Urdu,English,Nawa-e-Urdu,» Chapter 13,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june113
10,Urdu,English,Nawa-e-Urdu,» Chapter 14,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june114
10,Urdu,English,Nawa-e-Urdu,» Chapter 15,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june115
10,Urdu,English,Nawa-e-Urdu,» Chapter 16,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june116
10,Urdu,English,Nawa-e-Urdu,» Chapter 17,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june117
10,Urdu,English,Nawa-e-Urdu,» Chapter 18,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june118
10,Urdu,English,Nawa-e-Urdu,» Chapter 19,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june119
10,Urdu,English,Nawa-e-Urdu,» Chapter 20,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june120
10,Urdu,English,Nawa-e-Urdu,» Chapter 21,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june121
10,Urdu,English,Nawa-e-Urdu,» Chapter 22,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june122
10,Urdu,English,Nawa-e-Urdu,» Chapter 23,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5012-Nawa-e-Urdu/june123
10,Urdu,English,Jaan Pahchan,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp101
10,Urdu,English,Jaan Pahchan,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp102
10,Urdu,English,Jaan Pahchan,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp103
10,Urdu,English,Jaan Pahchan,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp104
10,Urdu,English,Jaan Pahchan,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp105
10,Urdu,English,Jaan Pahchan,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp106
10,Urdu,English,Jaan Pahchan,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp107
10,Urdu,English,Jaan Pahchan,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp108
10,Urdu,English,Jaan Pahchan,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp109
10,Urdu,English,Jaan Pahchan,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp110
10,Urdu,English,Jaan Pahchan,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp111
10,Urdu,English,Jaan Pahchan,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp112
10,Urdu,English,Jaan Pahchan,» Chapter 13,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp113
10,Urdu,English,Jaan Pahchan,» Chapter 14,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp114
10,Urdu,English,Jaan Pahchan,» Chapter 15,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp115
10,Urdu,English,Jaan Pahchan,» Chapter 16,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp116
10,Urdu,English,Jaan Pahchan,» Chapter 17,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp117
10,Urdu,English,Jaan Pahchan,» Chapter 18,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp118
10,Urdu,English,Jaan Pahchan,» Chapter 19,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp119
10,Urdu,English,Jaan Pahchan,» Chapter 20,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp120
10,Urdu,English,Jaan Pahchan,» Chapter 21,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp121
10,Urdu,English,Jaan Pahchan,» Chapter 22,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5022-Jaan%20Pehchan-X/jujp122
10,Urdu,English,Door Paas,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp101
10,Urdu,English,Door Paas,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp102
10,Urdu,English,Door Paas,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp103
10,Urdu,English,Door Paas,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp104
10,Urdu,English,Door Paas,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp105
10,Urdu,English,Door Paas,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp106
10,Urdu,English,Door Paas,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp107
10,Urdu,English,Door Paas,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp108
10,Urdu,English,Door Paas,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp109
10,Urdu,English,Door Paas,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp110
10,Urdu,English,Door Paas,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp111
10,Urdu,English,Door Paas,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp112
10,Urdu,English,Door Paas,» Chapter 13,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp113
10,Urdu,English,Door Paas,» Chapter 14,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp114
10,Urdu,English,Door Paas,» Chapter 15,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp115
10,Urdu,English,Door Paas,» Chapter 16,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp116
10,Urdu,English,Door Paas,» Chapter 17,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp117
10,Urdu,English,Door Paas,» Chapter 18,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp118
10,Urdu,English,Door Paas,» Chapter 19,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5023-DOOR%20PASS%20CLASS%20X/judp119
10,Urdu,English,Sab Rang,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_01
10,Urdu,English,Sab Rang,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_02
10,Urdu,English,Sab Rang,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_03
10,Urdu,English,Sab Rang,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_04
10,Urdu,English,Sab Rang,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_05
10,Urdu,English,Sab Rang,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_06
10,Urdu,English,Sab Rang,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_07
10,Urdu,English,Sab Rang,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_08
10,Urdu,English,Sab Rang,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/5024-Sab%20Rang%20Class%20X/Ch_09
10,Yoga,English,A Healthy Way of Living,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/l/sample/basic/index.php?tra=tiyhwlss101
10,Yoga,English,A Healthy Way of Living,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/l/sample/basic/index.php?tra=tiyhwlss102
10,Yoga,English,A Healthy Way of Living,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/l/sample/basic/index.php?tra=tiyhwlss103
10,Health and Physical Education,English,Health and Physical Education,» Chapter 1,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp101/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 2,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp101/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 3,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp101/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 4,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp104/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 5,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp105/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 6,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp106/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 7,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp107/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 8,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp108/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 9,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp109/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 10,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp110/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 11,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp111/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 12,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp112/index.html
10,Health and Physical Education,English,Health and Physical Education,» Chapter 13,https://epathshala.nic.in/wp-content/doc/book/flipbook/Class%20X/1077-Health%20and%20Physical%20Education-X/jehp113/index.html
